auction_id,name,level,vocation,vocation_base,world,sex,winning_bid,auction_end,items_count,store_items_count,skill_magic_level,max_combat_skill,has_golden_outfit,high_value_asset_score
2233899,Im Not Navax,448.0,Sorcerer,Sorcerer,Antica,Male,2857.0,2026-08-20 08:00:00+00:00,105.0,9.0,91.0,91.0,0.0,1.0
2233947,Luiigi Wayne,731.0,Royal Paladin,Paladin,Citra,Male,31151.0,2026-08-20 08:00:00+00:00,663.0,2.0,35.0,124.0,0.0,0.0
2233973,Whereistrap,303.0,Elder Druid,Druid,Firmera,Male,1500.0,2026-08-20 08:00:00+00:00,87.0,9.0,79.0,79.0,0.0,0.0
2234030,Goldenkiing,1236.0,Master Sorcerer,Sorcerer,Havera,Male,95500.0,2026-08-20 08:00:00+00:00,758.0,44.0,127.0,127.0,0.0,5.5
2234091,Klers,465.0,Elder Druid,Druid,Wintera,Male,3800.0,2026-08-20 08:00:00+00:00,306.0,16.0,98.0,98.0,0.0,6.5
2234117,Du Chef,361.0,Sorcerer,Sorcerer,Nevia,Male,2076.0,2026-08-20 08:00:00+00:00,212.0,24.0,93.0,93.0,0.0,7.0
2234122,Mord Parano,639.0,Master Sorcerer,Sorcerer,Antica,Male,11051.0,2026-08-20 08:00:00+00:00,278.0,4.0,110.0,110.0,0.0,0.0
2234134,Maokaian,313.0,Elite Knight,Knight,Ustebra,Male,702.0,2026-08-20 08:00:00+00:00,73.0,2.0,9.0,101.0,0.0,0.0
2234193,Azrog,171.0,Royal Paladin,Paladin,Rasteibra,Male,3101.0,2026-08-20 08:00:00+00:00,476.0,5.0,27.0,120.0,0.0,0.0
2234227,Rhylai,358.0,Druid,Druid,Vunira,Female,2100.0,2026-08-20 08:00:00+00:00,104.0,6.0,101.0,101.0,0.0,0.0
2234294,Strawberry Legacy,846.0,Master Sorcerer,Sorcerer,Solidera,Male,19001.0,2026-08-20 08:00:00+00:00,276.0,17.0,114.0,114.0,0.0,8.5
2234414,Hwdarconyyn,752.0,Royal Paladin,Paladin,Talera,Male,13001.0,2026-08-20 08:00:00+00:00,428.0,12.0,34.0,118.0,0.0,0.0
2234435,Ashyborn,871.0,Elite Knight,Knight,Calmera,Male,28501.0,2026-08-20 08:00:00+00:00,382.0,8.0,12.0,127.0,0.0,2.0
2234524,Nikelod,38.0,Paladin,Paladin,Peloria,Male,100.0,2026-08-20 08:00:00+00:00,19.0,6.0,19.0,106.0,0.0,0.0
2234527,Bona Marks,121.0,Elite Knight,Knight,Bona,Male,450.0,2026-08-20 08:00:00+00:00,82.0,3.0,7.0,114.0,0.0,0.0
2234529,General Obivan Kenobi,320.0,Master Sorcerer,Sorcerer,Ferobra,Male,3011.0,2026-08-20 08:00:00+00:00,231.0,3.0,88.0,88.0,0.0,1.0
2234537,Ziymbik,108.0,Master Sorcerer,Sorcerer,Nevia,Male,749.0,2026-08-20 08:00:00+00:00,109.0,1.0,89.0,89.0,0.0,1.0
2234544,Rakuzan Powerz,712.0,Elite Knight,Knight,Quidera,Male,16201.0,2026-08-20 08:00:00+00:00,309.0,7.0,11.0,119.0,0.0,1.0
2234545,Kary Legend,392.0,Elder Druid,Druid,Antica,Female,4511.0,2026-08-20 08:00:00+00:00,217.0,7.0,111.0,111.0,0.0,5.0
2234549,Landix,660.0,Knight,Knight,Ferobra,Male,9102.0,2026-08-20 08:00:00+00:00,592.0,13.0,11.0,123.0,0.0,7.5
2234551,Abanesa,706.0,Elder Druid,Druid,Antica,Male,11201.0,2026-08-20 08:00:00+00:00,88.0,6.0,110.0,110.0,0.0,6.5
2234569,Walruz,513.0,Elder Druid,Druid,Solidera,Male,9000.0,2026-08-20 08:00:00+00:00,164.0,6.0,107.0,107.0,0.0,4.0
2234590,Ninja alcoolatra,116.0,Royal Paladin,Paladin,Descubra,Male,421.0,2026-08-20 08:00:00+00:00,127.0,2.0,19.0,110.0,0.0,0.0
2234602,Itz Kzaw,235.0,Royal Paladin,Paladin,Harmonia,Male,1412.0,2026-08-20 08:00:00+00:00,208.0,10.0,28.0,117.0,0.0,8.5
2234621,Magiczne Raczki,68.0,Royal Paladin,Paladin,Kalanta,Female,64.0,2026-08-20 08:00:00+00:00,47.0,3.0,18.0,108.0,0.0,0.0
2234623,Eria Kirus,89.0,Royal Paladin,Paladin,Celesta,Female,151.0,2026-08-20 08:00:00+00:00,75.0,2.0,19.0,117.0,0.0,0.0
2234630,Redlander,367.0,Elder Druid,Druid,Ourobra,Male,2001.0,2026-08-20 08:00:00+00:00,459.0,5.0,95.0,95.0,0.0,1.0
2234655,Iris Sacura,63.0,Royal Paladin,Paladin,Lobera,Female,68.0,2026-08-20 08:00:00+00:00,80.0,6.0,18.0,115.0,0.0,0.0
2234658,Jefim Trocatapa,376.0,Elder Druid,Druid,Serdebra,Male,2101.0,2026-08-20 08:00:00+00:00,104.0,5.0,96.0,96.0,0.0,1.0
2234664,Sick Naim,559.0,Elite Knight,Knight,Astera,Male,3210.0,2026-08-20 08:00:00+00:00,262.0,2.0,12.0,117.0,0.0,1.5
2234673,Ram Dazz,852.0,Elder Druid,Druid,Monza,Male,12500.0,2026-08-20 08:00:00+00:00,176.0,13.0,115.0,115.0,0.0,1.0
2234698,Doug Rushback,339.0,Druid,Druid,Zunera,Male,1341.0,2026-08-20 08:00:00+00:00,152.0,2.0,94.0,94.0,0.0,0.0
2234700,Karaoke Night,534.0,Elite Knight,Knight,Junera,Male,17543.0,2026-08-20 08:00:00+00:00,743.0,38.0,10.0,105.0,0.0,7.0
2234714,Emetia Bakinth,34.0,Knight,Knight,Karmeya,Male,673.0,2026-08-20 08:00:00+00:00,48.0,2.0,3.0,111.0,0.0,0.0
2234725,Qaflick,388.0,Elite Knight,Knight,Quelibra,Male,1351.0,2026-08-20 08:00:00+00:00,337.0,1.0,10.0,109.0,0.0,3.0
2234741,Mini Malignaa,68.0,Elder Druid,Druid,Maligna,Female,59.0,2026-08-20 08:00:00+00:00,19.0,3.0,68.0,68.0,0.0,0.0
2234770,Czes ed,142.0,Elder Druid,Druid,Celesta,Male,630.0,2026-08-20 08:00:00+00:00,62.0,3.0,94.0,94.0,0.0,1.0
2234781,Tom Crawly Ekbomb,903.0,Elite Knight,Knight,Yonabra,Male,11810.0,2026-08-20 08:00:00+00:00,2.0,9.0,13.0,122.0,0.0,2.0
2234807,Leirex,319.0,Royal Paladin,Paladin,Serdebra,Female,1751.0,2026-08-20 08:00:00+00:00,107.0,6.0,29.0,115.0,0.0,1.0
2234849,Giggax,924.0,Elite Knight,Knight,Secura,Male,26003.0,2026-08-20 08:00:00+00:00,0.0,22.0,12.0,125.0,0.0,7.0
2234913,Pariuh,815.0,Master Sorcerer,Sorcerer,Antica,Male,20490.0,2026-08-20 08:00:00+00:00,183.0,8.0,115.0,115.0,0.0,4.0
2234922,Buddythe Guy,30.0,Knight,Knight,Dia,Male,278.0,2026-08-20 08:00:00+00:00,16.0,1.0,3.0,107.0,0.0,0.0
2234925,Bettler,225.0,Druid,Druid,Vunira,Male,501.0,2026-08-20 08:00:00+00:00,36.0,3.0,84.0,84.0,0.0,0.0
2234926,Axemuz,555.0,Elite Knight,Knight,Monza,Male,6000.0,2026-08-20 08:00:00+00:00,548.0,15.0,11.0,121.0,0.0,5.5
2234949,Larus Rama,166.0,Elder Druid,Druid,Gentebra,Male,526.0,2026-08-20 08:00:00+00:00,146.0,8.0,84.0,84.0,0.0,5.5
2234971,Shadow Powerfull,786.0,Elite Knight,Knight,Serdebra,Male,16001.0,2026-08-20 08:00:00+00:00,312.0,8.0,12.0,121.0,0.0,2.0
2234972,Brutalny Brutal,323.0,Exalted Monk,Monk,Gladera,Male,1612.0,2026-08-20 08:00:00+00:00,158.0,2.0,39.0,109.0,0.0,0.0
2234991,Netherlander,754.0,Elder Druid,Druid,Kalanta,Male,24196.0,2026-08-20 08:00:00+00:00,629.0,27.0,119.0,119.0,0.0,3.0
2234995,Ras Jayendra,174.0,Royal Paladin,Paladin,Secura,Male,1001.0,2026-08-20 08:00:00+00:00,99.0,7.0,26.0,123.0,0.0,1.0
2234999,Cura Lesao,699.0,Elder Druid,Druid,Ourobra,Male,14001.0,2026-08-20 08:00:00+00:00,452.0,14.0,110.0,110.0,0.0,7.0
2235004,Fina Arrogante,8.0,Sorcerer,Sorcerer,Ustebra,Female,57.0,2026-08-20 08:00:00+00:00,14.0,2.0,5.0,12.0,0.0,0.0
2235007,Lady Tiliona,100.0,Master Sorcerer,Sorcerer,Vunira,Female,276.0,2026-08-20 08:00:00+00:00,69.0,3.0,86.0,86.0,0.0,0.0
2235009,Keven Ousado,30.0,Elder Druid,Druid,Rasteibra,Male,251.0,2026-08-20 08:00:00+00:00,9.0,6.0,81.0,81.0,0.0,0.0
2235048,Glov Frizy,800.0,Elite Knight,Knight,Thyria,Male,12501.0,2026-08-20 08:00:00+00:00,341.0,5.0,12.0,120.0,0.0,2.0
2235059,Amigo Secreto,120.0,Druid,Druid,Unebra,Male,650.0,2026-08-20 08:00:00+00:00,92.0,6.0,79.0,79.0,0.0,0.0
2235097,Kiko Silverbow,353.0,Royal Paladin,Paladin,Etebra,Male,2001.0,2026-08-20 08:00:00+00:00,297.0,3.0,32.0,108.0,0.0,0.0
2235098,Aldebarah,317.0,Elder Druid,Druid,Tornabra,Male,2223.0,2026-08-20 08:00:00+00:00,322.0,4.0,89.0,89.0,0.0,0.0
2235102,Stora Evert,710.0,Royal Paladin,Paladin,Quelibra,Male,10101.0,2026-08-20 08:00:00+00:00,244.0,4.0,36.0,120.0,0.0,2.0
2235115,Behemanuel,302.0,Knight,Knight,Solidera,Male,691.0,2026-08-20 08:00:00+00:00,140.0,6.0,10.0,108.0,0.0,0.0
2235122,Dona Wiikkaz,612.0,Master Sorcerer,Sorcerer,Calmera,Female,6101.0,2026-08-20 08:00:00+00:00,204.0,12.0,107.0,107.0,0.0,0.0
2235158,Bionica Marreta,916.0,Elite Knight,Knight,Rasteibra,Female,29583.0,2026-08-20 08:00:00+00:00,225.0,7.0,13.0,122.0,0.0,4.0
2235180,Dani Shar,36.0,Elite Knight,Knight,Yubra,Male,81.0,2026-08-20 08:00:00+00:00,26.0,3.0,6.0,86.0,0.0,0.0
2235219,Misa Oniciente,428.0,Royal Paladin,Paladin,Jadebra,Female,3112.0,2026-08-20 08:00:00+00:00,128.0,2.0,30.0,113.0,0.0,2.5
2235229,Bodezy,446.0,Knight,Knight,Rasteibra,Male,4216.0,2026-08-20 08:00:00+00:00,197.0,1.0,11.0,114.0,0.0,1.0
2235239,Ivaga,9.0,Monk,Monk,Pacera,Male,151.0,2026-08-20 08:00:00+00:00,93.0,1.0,14.0,104.0,0.0,0.0
2235260,Yomanara,304.0,Druid,Druid,Idyllia,Female,1251.0,2026-08-20 08:00:00+00:00,246.0,2.0,85.0,85.0,0.0,0.0
2235283,Gobernador Silveroo,580.0,Elite Knight,Knight,Hostera,Male,11500.0,2026-08-20 08:00:00+00:00,162.0,48.0,11.0,105.0,0.0,6.0
2235286,Monge Peh Naporta,600.0,Exalted Monk,Monk,Belobra,Male,6499.0,2026-08-20 08:00:00+00:00,33.0,4.0,47.0,110.0,0.0,0.0
2235315,Aznart,102.0,Royal Paladin,Paladin,Yovera,Male,101.0,2026-08-20 08:00:00+00:00,144.0,4.0,17.0,96.0,0.0,0.0
2235319,Arbo Najt,779.0,Elite Knight,Knight,Secura,Male,11001.0,2026-08-20 08:00:00+00:00,190.0,13.0,12.0,123.0,0.0,5.0
2235323,Lordisaac Lodbrok,754.0,Knight,Knight,Xymera,Male,13500.0,2026-08-20 08:00:00+00:00,470.0,5.0,12.0,117.0,0.0,0.0
2234143,Flamaz La Leyenda,113.0,Elite Knight,Knight,Serdebra,Male,251.0,2026-08-20 09:00:00+00:00,49.0,7.0,7.0,113.0,0.0,1.0
2234883,Qosno,686.0,Royal Paladin,Paladin,Ferobra,Male,11000.0,2026-08-20 09:00:00+00:00,830.0,5.0,34.0,120.0,0.0,0.0
2235076,Bofurah,187.0,Elite Knight,Knight,Lobera,Male,751.0,2026-08-20 09:00:00+00:00,40.0,3.0,9.0,107.0,0.0,0.0
2235222,Ellder Show,249.0,Master Sorcerer,Sorcerer,Gladibra,Male,1000.0,2026-08-20 09:00:00+00:00,233.0,2.0,83.0,83.0,0.0,0.0
2234945,Yama Forte,152.0,Elite Knight,Knight,Xybra,Male,750.0,2026-08-20 11:00:00+00:00,158.0,4.0,8.0,106.0,0.0,0.0
2234778,Robin Levixox,223.0,Elder Druid,Druid,Talera,Male,1156.0,2026-08-20 13:00:00+00:00,313.0,4.0,84.0,84.0,0.0,1.0
2234996,Raanzy,8.0,Paladin,Paladin,Quelibra,Female,311.0,2026-08-20 13:00:00+00:00,13.0,4.0,20.0,111.0,0.0,0.0
2235171,Nath Arcan,136.0,Elite Knight,Knight,Ombra,Female,1701.0,2026-08-20 13:00:00+00:00,139.0,1.0,8.0,110.0,0.0,0.0
2235290,Hanzarov Is Back,738.0,Elite Knight,Knight,Quelibra,Female,15002.0,2026-08-20 13:00:00+00:00,343.0,15.0,12.0,125.0,0.0,3.0
2233088,General Heiju,808.0,Royal Paladin,Paladin,Havera,Male,17251.0,2026-08-20 14:00:00+00:00,219.0,34.0,35.0,126.0,0.0,3.0
2234805,Padmarashka,165.0,Master Sorcerer,Sorcerer,Karmeya,Male,450.0,2026-08-20 14:00:00+00:00,23.0,2.0,87.0,87.0,0.0,0.0
2233252,Ek Ruleexx,759.0,Elite Knight,Knight,Ferobra,Male,14001.0,2026-08-20 15:00:00+00:00,197.0,9.0,12.0,114.0,0.0,0.0
2235110,Frostwinter Tipster,632.0,Elder Druid,Druid,Ombra,Female,10501.0,2026-08-20 15:30:00+00:00,148.0,6.0,109.0,109.0,0.0,1.0
2232515,Verytas,103.0,Knight,Knight,Talera,Male,300.0,2026-08-20 16:00:00+00:00,54.0,2.0,7.0,105.0,0.0,0.0
2234600,Rodjin Avancado,340.0,Master Sorcerer,Sorcerer,Floribra,Female,2951.0,2026-08-20 16:00:00+00:00,496.0,4.0,93.0,93.0,0.0,5.0
2235277,Beryn Knight,332.0,Elite Knight,Knight,Antica,Male,1601.0,2026-08-20 16:00:00+00:00,39.0,3.0,10.0,115.0,0.0,0.0
2234562,Majestatyczny Mnich,45.0,Exalted Monk,Monk,Refugia,Male,451.0,2026-08-20 17:00:00+00:00,33.0,3.0,29.0,106.0,0.0,0.0
2234771,Sufitowa Deska,262.0,Master Sorcerer,Sorcerer,Secura,Female,350.0,2026-08-20 17:00:00+00:00,166.0,2.0,83.0,83.0,0.0,1.0
2234776,Emrus Alcori,280.0,Royal Paladin,Paladin,Secura,Male,1350.0,2026-08-20 17:00:00+00:00,109.0,3.0,28.0,124.0,0.0,0.0
2234902,Mistress Zephyra,70.0,Elite Knight,Knight,Bona,Female,910.0,2026-08-20 17:00:00+00:00,175.0,4.0,7.0,121.0,0.0,0.0
2235033,Ciccy Doll,70.0,Elite Knight,Knight,Secura,Female,151.0,2026-08-20 17:45:00+00:00,44.0,4.0,6.0,96.0,0.0,0.0
2228782,Zyphyo,1348.0,Master Sorcerer,Sorcerer,Dia,Male,93251.0,2026-08-20 18:00:00+00:00,599.0,17.0,128.0,128.0,0.0,6.0
2232942,Pelasz,967.0,Paladin,Paladin,Collabra,Male,40252.0,2026-08-20 18:00:00+00:00,366.0,13.0,38.0,128.0,0.0,2.0
2234918,Titan elfar,251.0,Master Sorcerer,Sorcerer,Honbra,Male,850.0,2026-08-20 18:15:00+00:00,150.0,1.0,85.0,85.0,0.0,1.0
2231598,Grand Torino,122.0,Elite Knight,Knight,Thyria,Male,651.0,2026-08-20 19:00:00+00:00,46.0,6.0,8.0,115.0,0.0,0.0
2233880,Bigranha,696.0,Elite Knight,Knight,Refugia,Male,14046.0,2026-08-20 19:00:00+00:00,227.0,8.0,12.0,121.0,0.0,2.0
2234116,Woodwalker,355.0,Druid,Druid,Vunira,Male,2600.0,2026-08-20 19:00:00+00:00,71.0,3.0,102.0,102.0,0.0,0.0
2235305,Mhlungu Sibusisu Tsholofelo,250.0,Druid,Druid,Antica,Male,530.0,2026-08-20 19:00:00+00:00,21.0,4.0,81.0,81.0,0.0,0.0
2230529,Slivovica,1019.0,Elite Knight,Knight,Dia,Male,69001.0,2026-08-20 21:00:00+00:00,1103.0,22.0,12.0,121.0,0.0,5.0
2234670,Loremare,775.0,Druid,Druid,Blumera,Male,19001.0,2026-08-20 21:00:00+00:00,544.0,8.0,114.0,114.0,0.0,5.5
2234674,Yacaro Trem,533.0,Elite Knight,Knight,Dracobra,Female,3500.0,2026-08-20 21:00:00+00:00,176.0,4.0,11.0,101.0,0.0,0.0
2235273,Ulany Fandi,320.0,Druid,Druid,Secura,Male,2001.0,2026-08-20 21:15:00+00:00,209.0,1.0,92.0,92.0,0.0,0.0
2234730,Lowcost Nogueira,846.0,Elite Knight,Knight,Serdebra,Male,28000.0,2026-08-20 22:00:00+00:00,304.0,9.0,12.0,128.0,0.0,3.0
2234894,Riannz Shadowfist,323.0,Exalted Monk,Monk,Kalibra,Male,1001.0,2026-08-20 22:00:00+00:00,275.0,2.0,40.0,97.0,0.0,1.0
2235080,Heavy Dut,170.0,Elite Knight,Knight,Inabra,Male,5553.0,2026-08-20 22:00:00+00:00,8.0,1.0,9.0,123.0,0.0,0.0
2232264,Vaal inci aga,992.0,Master Sorcerer,Sorcerer,Venebra,Male,42101.0,2026-08-20 23:00:00+00:00,247.0,32.0,121.0,121.0,0.0,5.0
2232568,Make Makeiano,48.0,Knight,Knight,Calmera,Male,151.0,2026-08-20 23:00:00+00:00,33.0,3.0,8.0,109.0,0.0,0.0
2232627,Lilyu,741.0,Elder Druid,Druid,Belobra,Female,12000.0,2026-08-20 23:00:00+00:00,183.0,6.0,119.0,119.0,0.0,0.0
2232695,Kikolan Bido,17.0,Paladin,Paladin,Unebra,Male,515.0,2026-08-20 23:00:00+00:00,47.0,4.0,6.0,114.0,0.0,0.0
2233473,Yasir Real Trader,22.0,Elite Knight,Knight,Gladibra,Male,2061.0,2026-08-20 23:00:00+00:00,246.0,16.0,6.0,100.0,0.0,6.0
2233608,Lance Lorde,670.0,Royal Paladin,Paladin,Ombra,Male,16500.0,2026-08-20 23:00:00+00:00,211.0,11.0,34.0,120.0,0.0,0.0
2233889,Lan Rpbomba,809.0,Paladin,Paladin,Jadebra,Male,23001.0,2026-08-20 23:00:00+00:00,231.0,7.0,34.0,118.0,0.0,1.0
2234371,Baletao,204.0,Royal Paladin,Paladin,Ferobra,Male,756.0,2026-08-20 23:00:00+00:00,238.0,3.0,24.0,119.0,0.0,1.0
2234501,Moreno Pitbull,22.0,Paladin,Paladin,Havera,Male,100.0,2026-08-20 23:00:00+00:00,18.0,6.0,15.0,115.0,0.0,0.0
2234607,Krupp Pro Hard,448.0,Elite Knight,Knight,Ferobra,Male,2181.0,2026-08-20 23:00:00+00:00,266.0,11.0,11.0,107.0,0.0,5.0
2234823,Ezze Crisiitox,394.0,Elder Druid,Druid,Serdebra,Male,3000.0,2026-08-20 23:00:00+00:00,38.0,3.0,94.0,94.0,0.0,1.0
2234841,Elisorc,263.0,Master Sorcerer,Sorcerer,Etebra,Male,700.0,2026-08-20 23:00:00+00:00,106.0,3.0,83.0,83.0,0.0,1.5
2233869,Lucas ousado,272.0,Elder Druid,Druid,Gladibra,Male,751.0,2026-08-20 23:15:00+00:00,207.0,3.0,85.0,85.0,0.0,1.0
2234333,Dread Bjorn,623.0,Elite Knight,Knight,Rasteibra,Male,14999.0,2026-08-20 23:30:00+00:00,399.0,6.0,11.0,122.0,0.0,2.0
2233390,Monnaa,15.0,Knight,Knight,Karmeya,Female,161.0,2026-08-20 23:45:00+00:00,22.0,4.0,2.0,102.0,0.0,0.0
2233002,Kind Lost,821.0,Elite Knight,Knight,Descubra,Male,18324.0,2026-08-21 00:00:00+00:00,399.0,20.0,12.0,119.0,0.0,0.0
2234330,Alpaca das Trevas,446.0,Royal Paladin,Paladin,Honbra,Male,4500.0,2026-08-21 00:00:00+00:00,20.0,10.0,29.0,114.0,0.0,0.0
2234378,Ca Fe,833.0,Royal Paladin,Paladin,Collabra,Male,24601.0,2026-08-21 00:00:00+00:00,759.0,4.0,35.0,122.0,0.0,2.0
2234586,Pearia,425.0,Royal Paladin,Paladin,Calmera,Female,1861.0,2026-08-21 00:00:00+00:00,129.0,7.0,30.0,105.0,0.0,0.0
2234874,Focus Element,107.0,Druid,Druid,Quintera,Male,85.0,2026-08-21 00:00:00+00:00,38.0,4.0,68.0,68.0,0.0,0.0
2234912,Lonelywiz,407.0,Royal Paladin,Paladin,Rasteibra,Male,2001.0,2026-08-21 00:00:00+00:00,193.0,6.0,30.0,111.0,0.0,1.0
2235090,Lesza,779.0,Elite Knight,Knight,Rasteibra,Male,14001.0,2026-08-21 00:00:00+00:00,230.0,7.0,11.0,115.0,0.0,5.0
2235144,Lambisamy,132.0,Master Sorcerer,Sorcerer,Honbra,Male,85.0,2026-08-21 00:00:00+00:00,51.0,2.0,64.0,64.0,0.0,0.0
2235153,Four Tails Jinchuriki,271.0,Knight,Knight,Quidera,Male,811.0,2026-08-21 00:00:00+00:00,97.0,2.0,10.0,102.0,0.0,0.0
2234335,Notxedz,708.0,Royal Paladin,Paladin,Luzibra,Male,9151.0,2026-08-21 01:00:00+00:00,982.0,6.0,31.0,109.0,0.0,1.0
2234626,Maia Nocturna,881.0,Elite Knight,Knight,Belobra,Female,19003.0,2026-08-21 01:00:00+00:00,394.0,31.0,12.0,121.0,0.0,0.0
2234899,Blindaum,110.0,Elite Knight,Knight,Kalibra,Male,252.0,2026-08-21 01:00:00+00:00,115.0,4.0,7.0,103.0,0.0,1.0
2235093,Loshaz,302.0,Master Sorcerer,Sorcerer,Rasteibra,Female,2000.0,2026-08-21 01:00:00+00:00,0.0,2.0,85.0,85.0,0.0,0.0
2235167,Gokuh Black,409.0,Master Sorcerer,Sorcerer,Jadebra,Male,3212.0,2026-08-21 01:00:00+00:00,192.0,8.0,92.0,92.0,0.0,1.0
2233956,Chest Nav,372.0,Elder Druid,Druid,Ferobra,Male,3601.0,2026-08-21 02:00:00+00:00,167.0,4.0,93.0,93.0,0.0,1.0
2233513,Kalimero El Meromero,853.0,Elder Druid,Druid,Ustebra,Female,13351.0,2026-08-21 06:00:00+00:00,720.0,23.0,112.0,112.0,0.0,1.0
2234432,Deew Man,178.0,Druid,Druid,Pacera,Male,250.0,2026-08-21 06:30:00+00:00,140.0,1.0,72.0,72.0,0.0,0.0
2231106,Abaddon Amon,125.0,Master Sorcerer,Sorcerer,Bona,Male,251.0,2026-08-21 07:00:00+00:00,237.0,4.0,89.0,89.0,0.0,0.0
2235220,Trevax,352.0,Royal Paladin,Paladin,Dracobra,Male,2501.0,2026-08-21 07:00:00+00:00,87.0,2.0,29.0,102.0,0.0,1.5
2231146,The Brave Hero,100.0,Elite Knight,Knight,Antica,Male,250.0,2026-08-21 07:45:00+00:00,7.0,1.0,7.0,98.0,0.0,0.0
2235257,Kyzrej,24.0,Royal Paladin,Paladin,Dia,Female,251.0,2026-08-21 07:45:00+00:00,390.0,4.0,25.0,109.0,0.0,1.0
2211899,Achiru Of Valor,247.0,Royal Paladin,Paladin,Bona,Male,711.0,2026-08-21 08:00:00+00:00,327.0,6.0,28.0,107.0,0.0,2.5
2212016,Lil Viccy,787.0,Druid,Druid,Venebra,Female,23001.0,2026-08-21 08:00:00+00:00,458.0,10.0,117.0,117.0,0.0,1.0
2212130,Palan Zard,232.0,Royal Paladin,Paladin,Havera,Male,360.0,2026-08-21 08:00:00+00:00,274.0,5.0,28.0,115.0,0.0,1.0
2212188,Caiozin Rush,261.0,Druid,Druid,Firmera,Male,551.0,2026-08-21 08:00:00+00:00,33.0,3.0,88.0,88.0,0.0,0.0
2212199,Scottie Rivers,65.0,Knight,Knight,Thyria,Female,113.0,2026-08-21 08:00:00+00:00,10.0,4.0,6.0,110.0,0.0,0.0
2212261,Daaveth,158.0,Royal Paladin,Paladin,Karmeya,Male,251.0,2026-08-21 08:00:00+00:00,152.0,2.0,23.0,112.0,0.0,0.0
2212729,Frias the Second,431.0,Master Sorcerer,Sorcerer,Monza,Male,2601.0,2026-08-21 08:00:00+00:00,174.0,7.0,100.0,100.0,0.0,1.0
2224206,Bob Yugus,81.0,Royal Paladin,Paladin,Karmeya,Male,200.0,2026-08-21 08:00:00+00:00,52.0,4.0,19.0,114.0,0.0,1.0
2229369,Shinigammi,934.0,Elder Druid,Druid,Honbra,Male,46001.0,2026-08-21 08:00:00+00:00,892.0,18.0,118.0,118.0,0.0,5.0
2229839,Hidan Rush,1030.0,Elite Knight,Knight,Refugia,Male,33001.0,2026-08-21 08:00:00+00:00,663.0,12.0,13.0,124.0,0.0,2.0
2230423,Bizooo,326.0,Elder Druid,Druid,Luzibra,Male,1502.0,2026-08-21 08:00:00+00:00,161.0,5.0,98.0,98.0,0.0,1.0
2230785,True Malandra,76.0,Elite Knight,Knight,Tempestera,Female,81.0,2026-08-21 08:00:00+00:00,91.0,6.0,8.0,110.0,0.0,0.0
2231379,Paladyn Odyn,38.0,Royal Paladin,Paladin,Karmeya,Male,57.0,2026-08-21 08:00:00+00:00,44.0,3.0,17.0,93.0,0.0,0.0
2231826,Crusty Pillows,636.0,Royal Paladin,Paladin,Victoris,Male,20001.0,2026-08-21 08:00:00+00:00,472.0,4.0,34.0,122.0,0.0,0.0
2232219,Rospill,8.0,Paladin,Paladin,Dia,Male,801.0,2026-08-21 08:00:00+00:00,6.0,2.0,21.0,111.0,0.0,0.0
2232261,Knight Chamine,712.0,Elite Knight,Knight,Calmera,Male,8000.0,2026-08-21 08:00:00+00:00,388.0,7.0,12.0,120.0,0.0,2.0
2232296,General Kamikze,867.0,Royal Paladin,Paladin,Quintera,Male,26501.0,2026-08-21 08:00:00+00:00,1.0,9.0,36.0,125.0,0.0,3.0
2232560,Fhaellz,885.0,Exalted Monk,Monk,Victoris,Male,60000.0,2026-08-21 08:00:00+00:00,347.0,14.0,51.0,122.0,0.0,7.5
2232826,Trelek,62.0,Royal Paladin,Paladin,Antica,Male,102.0,2026-08-21 08:00:00+00:00,55.0,3.0,19.0,108.0,0.0,0.0
2232977,Nixon Tralha,262.0,Elite Knight,Knight,Ourobra,Male,1800.0,2026-08-21 08:00:00+00:00,189.0,1.0,9.0,114.0,0.0,0.0
2233095,Monkstero,77.0,Exalted Monk,Monk,Nevia,Male,64.0,2026-08-21 08:00:00+00:00,84.0,1.0,30.0,96.0,0.0,0.0
2233204,Wvvuvwv,905.0,Royal Paladin,Paladin,Vunira,Male,29666.0,2026-08-21 08:00:00+00:00,200.0,5.0,36.0,129.0,0.0,0.0
2233254,Akuma Kensai,506.0,Exalted Monk,Monk,Celesta,Male,5501.0,2026-08-21 08:00:00+00:00,340.0,2.0,47.0,113.0,0.0,1.0
2233257,Drte,993.0,Elite Knight,Knight,Serdebra,Male,30000.0,2026-08-21 08:00:00+00:00,48.0,5.0,12.0,123.0,0.0,0.0
2233546,Jefe Anthony,710.0,Elite Knight,Knight,Lobera,Male,9000.0,2026-08-21 08:00:00+00:00,224.0,13.0,12.0,119.0,0.0,3.5
2233625,Hakawaii,1014.0,Royal Paladin,Paladin,Secura,Male,32001.0,2026-08-21 08:00:00+00:00,275.0,14.0,38.0,127.0,0.0,2.0
2233658,Nayeli ex Fayer,242.0,Royal Paladin,Paladin,Quidera,Female,701.0,2026-08-21 08:00:00+00:00,376.0,4.0,25.0,111.0,0.0,0.0
2233702,Estripion Lyoko Slayer,8.0,Knight,Knight,Gentebra,Male,761.0,2026-08-21 08:00:00+00:00,73.0,2.0,5.0,118.0,0.0,0.0
